"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
136314938,136314897,177,182,35.80,182,35.80,0,0.00,-345,-230,575,13.31,22.79,14.65,0.000,31.8,1957,1588,17840,0,16
136319636,136319607,178,159,35.81,159,35.81,0,0.00,447,-343,-104,21.96,15.73,13.16,0.000,31.6,1893,1584,17950,0,16
136324337,136324307,178,153,35.81,153,35.81,0,0.00,-51,437,-386,16.68,12.35,21.81,0.000,31.8,1604,1311,18060,0,16
136328994,136328967,178,158,35.81,158,35.81,0,0.00,-450,68,382,12.04,20.88,17.90,0.000,31.8,1827,1487,18169,0,16
136333648,136333629,178,153,35.81,153,35.81,0,0.00,243,-389,146,19.66,18.76,12.59,0.000,31.7,1972,1618,18278,0,16
136338563,136338540,178,146,35.83,146,35.83,0,0.00,92,348,-440,18.17,11.89,20.78,0.000,31.8,1626,1340,18393,0,16
136343217,136343193,178,157,35.80,157,35.80,0,0.00,-494,211,283,11.54,19.75,19.49,0.000,31.8,1771,1453,18502,0,16
136347874,136347854,178,161,35.82,161,35.82,0,0.00,159,-428,269,18.65,20.12,12.18,0.000,31.7,2007,1650,18612,0,16
136352531,136352509,178,156,35.81,156,35.81,0,0.00,388,68,-456,21.49,11.71,17.75,0.000,31.7,1709,1437,18721,0,16
136357231,136357212,178,161,35.80,161,35.80,0,0.00,-349,394,-45,13.08,16.58,21.39,0.000,31.9,1643,1327,18830,0,16
136361888,136361868,179,164,35.80,164,35.80,0,0.00,-140,-297,437,15.28,21.96,13.69,0.000,31.7,1973,1604,18939,0,16
136366545,136366522,178,158,35.79,158,35.79,0,0.00,511,-274,-237,22.62,14.58,13.82,0.000,31.7,1861,1576,19049,0,16
136371243,136371220,177,158,35.80,158,35.80,0,0.00,-148,523,-375,15.63,12.84,22.59,0.000,31.9,1580,1317,19158,0,16
136375899,136375882,178,161,35.81,161,35.81,0,0.00,-395,-25,420,12.52,21.39,16.90,0.000,31.8,1880,1515,19268,0,16
136380556,136380539,178,155,35.81,155,35.81,0,0.00,364,-456,92,20.96,18.09,11.91,0.000,31.7,1965,1614,19376,0,16
136385298,136385280,177,155,35.81,155,35.81,0,0.00,145,324,-469,18.76,11.69,20.52,0.000,31.9,1618,1350,19488,0,16
136389955,136389942,177,152,35.81,152,35.81,0,0.00,-440,239,201,12.08,19.24,19.68,0.000,31.9,1755,1437,19597,0,16
136394611,136394599,178,150,35.82,150,35.82,0,0.00,110,-428,318,18.10,20.41,12.15,0.000,31.7,2001,1635,19706,0,16
136399266,136399257,179,153,35.79,153,35.79,0,0.00,384,-5,-379,21.39,12.74,16.78,0.000,31.8,1750,1475,19814,0,16
136403581,136403574,179,158,35.80,158,35.80,0,0.00,-67,374,-307,16.24,13.50,21.01,0.000,31.8,1619,1313,19916,0,16
136408665,136408656,178,148,35.79,148,35.79,0,0.00,-170,-295,465,15.23,21.67,13.94,0.000,31.7,1965,1591,20034,0,16
136413321,136413315,179,165,35.81,165,35.81,0,0.00,410,-224,-186,21.57,15.09,14.36,0.000,31.7,1864,1573,20142,0,16
