X,Y,Z,X2,Y2,Z2,X_blur,Y_blur,Z_blur,time
-8.6e-06,6e-06,1.3e-06,-1.72e-05,1.2e-05,2.6e-06,0.299999999999999,0.18,0.72,4855.2
-8.3e-06,6.2e-06,1.6e-06,-1.66e-05,1.24e-05,3.2e-06,0.18,0.36,0.54,4855.4
-8.2e-06,6.3e-06,2e-06,-1.64e-05,1.26e-05,4e-06,0.0600000000000004,0.18,0.72,4855.6
-9e-06,6.2e-06,2.3e-06,-1.8e-05,1.24e-05,4.6e-06,-0.48,-0.18,0.54,4855.8
-1e-05,6e-06,2.6e-06,-2e-05,1.2e-05,5.2e-06,-0.6,-0.36,0.54,4856
-1.09e-05,5.7e-06,3.1e-06,-2.18e-05,1.14e-05,6.2e-06,-0.54,-0.540000000000001,0.9,4856.2
-1.18e-05,5.4e-06,3.3e-06,-2.36e-05,1.08e-05,6.6e-06,-0.54,-0.539999999999999,0.36,4856.4
-1.28e-05,5e-06,3.2e-06,-2.56e-05,1e-05,6.4e-06,-0.599999999999999,-0.719999999999999,-0.180000000000001,4856.6
-1.34e-05,4.8e-06,3.7e-06,-2.68e-05,9.6e-06,7.4e-06,-0.360000000000001,-0.360000000000001,0.900000000000001,4856.8
-1.35e-05,4.5e-06,3.8e-06,-2.7e-05,9e-06,7.6e-06,-0.0599999999999994,-0.539999999999999,0.18,4857
-1.31e-05,4.7e-06,4e-06,-2.62e-05,9.4e-06,8e-06,0.24,0.36,0.36,4857.2
-1.24e-05,4.6e-06,3.9e-06,-2.48e-05,9.2e-06,7.8e-06,0.42,-0.18,-0.18,4857.4
-1.13e-05,5.2e-06,3.8e-06,-2.26e-05,1.04e-05,7.6e-06,0.66,1.08,-0.18,4857.6
-1.03e-05,5.3e-06,3.9e-06,-2.06e-05,1.06e-05,7.8e-06,0.6,0.18,0.18,4857.8
-9.4e-06,5.4e-06,4e-06,-1.88e-05,1.08e-05,8e-06,0.54,0.18,0.18,4858
-8.5e-06,5.6e-06,4e-06,-1.7e-05,1.12e-05,8e-06,0.54,0.36,0,4858.2
-8e-06,5.9e-06,3.7e-06,-1.6e-05,1.18e-05,7.4e-06,0.3,0.540000000000001,-0.539999999999999,4858.4
-7.8e-06,5.9e-06,3.6e-06,-1.56e-05,1.18e-05,7.2e-06,0.12,0,-0.180000000000001,4858.6
-7.9e-06,6e-06,3.6e-06,-1.58e-05,1.2e-05,7.2e-06,-0.0600000000000004,0.18,0,4858.8
-8.5e-06,6.1e-06,3.5e-06,-1.7e-05,1.22e-05,7e-06,-0.36,0.18,-0.18,4859
-8.9e-06,6.1e-06,3.6e-06,-1.78e-05,1.22e-05,7.2e-06,-0.24,0,0.18,4859.2
-9.7e-06,6.2e-06,3.4e-06,-1.94e-05,1.24e-05,6.8e-06,-0.48,0.18,-0.36,4859.4
-1.07e-05,5.7e-06,3.3e-06,-2.14e-05,1.14e-05,6.6e-06,-0.599999999999999,-0.900000000000001,-0.18,4859.6
-1.12e-05,5.8e-06,3.6e-06,-2.24e-05,1.16e-05,7.2e-06,-0.3,0.180000000000001,0.539999999999999,4859.8
-1.14e-05,5.6e-06,3.8e-06,-2.28e-05,1.12e-05,7.6e-06,-0.12,-0.360000000000001,0.36,4860
-1.17e-05,5.6e-06,3.9e-06,-2.34e-05,1.12e-05,7.8e-06,-0.18,0,0.18,4860.2
-1.12e-05,5.7e-06,4.1e-06,-2.24e-05,1.14e-05,8.2e-06,0.3,0.18,0.36,4860.4
-1.06e-05,5.8e-06,4.2e-06,-2.12e-05,1.16e-05,8.4e-06,0.36,0.180000000000001,0.18,4860.6
-9.7e-06,6e-06,4.4e-06,-1.94e-05,1.2e-05,8.8e-06,0.54,0.36,0.360000000000001,4860.8
-8.9e-06,6.4e-06,4.6e-06,-1.78e-05,1.28e-05,9.2e-06,0.48,0.719999999999999,0.36,4861
-7.5e-06,6.5e-06,5.1e-06,-1.5e-05,1.3e-05,1.02e-05,0.84,0.18,0.900000000000001,4861.2
-7.1e-06,6.7e-06,5.4e-06,-1.42e-05,1.34e-05,1.08e-05,0.24,0.360000000000001,0.539999999999999,4861.4
-7.2e-06,6.5e-06,5.5e-06,-1.44e-05,1.3e-05,1.1e-05,-0.0599999999999999,-0.360000000000001,0.18,4861.6
-7.7e-06,6.4e-06,5.4e-06,-1.54e-05,1.28e-05,1.08e-05,-0.300000000000001,-0.18,-0.18,4861.8
-8.2e-06,6.5e-06,5.8e-06,-1.64e-05,1.3e-05,1.16e-05,-0.299999999999999,0.18,0.720000000000001,4862
-8.7e-06,6.5e-06,5.5e-06,-1.74e-05,1.3e-05,1.1e-05,-0.3,0,-0.540000000000001,4862.2
-9.7e-06,6.3e-06,5.3e-06,-1.94e-05,1.26e-05,1.06e-05,-0.6,-0.36,-0.36,4862.4
-1.06e-05,5.9e-06,5.1e-06,-2.12e-05,1.18e-05,1.02e-05,-0.54,-0.719999999999999,-0.36,4862.6
-1.11e-05,5.9e-06,5.1e-06,-2.22e-05,1.18e-05,1.02e-05,-0.3,0,0,4862.8
-1.11e-05,5.8e-06,4.9e-06,-2.22e-05,1.16e-05,9.8e-06,0,-0.18,-0.360000000000001,4863
-1.08e-05,6e-06,4.6e-06,-2.16e-05,1.2e-05,9.2e-06,0.18,0.36,-0.539999999999999,4863.2
-1.05e-05,6.1e-06,4.3e-06,-2.1e-05,1.22e-05,8.6e-06,0.18,0.18,-0.539999999999999,4863.4
-9.6e-06,6.4e-06,4.2e-06,-1.92e-05,1.28e-05,8.4e-06,0.54,0.539999999999999,-0.180000000000001,4863.6
-8.7e-06,6.5e-06,4e-06,-1.74e-05,1.3e-05,8e-06,0.54,0.18,-0.36,4863.8
-6.8e-06,7.3e-06,3.5e-06,-1.36e-05,1.46e-05,7e-06,1.14,1.44,-0.9,4864
-6.2e-06,7.4e-06,3.4e-06,-1.24e-05,1.48e-05,6.8e-06,0.36,0.18,-0.18,4864.2
-5.9e-06,7.4e-06,3.4e-06,-1.18e-05,1.48e-05,6.8e-06,0.18,0,0,4864.4
-6e-06,7.5e-06,3.3e-06,-1.2e-05,1.5e-05,6.6e-06,-0.0599999999999999,0.18,-0.18,4864.6
-6.3e-06,7.5e-06,3.2e-06,-1.26e-05,1.5e-05,6.4e-06,-0.18,0,-0.180000000000001,4864.8
-6.7e-06,7.5e-06,3.4e-06,-1.34e-05,1.5e-05,6.8e-06,-0.24,0,0.36,4865
-7.4e-06,7.7e-06,3.4e-06,-1.48e-05,1.54e-05,6.8e-06,-0.42,0.360000000000001,0,4865.2
-8.5e-06,7e-06,3.2e-06,-1.7e-05,1.4e-05,6.4e-06,-0.66,-1.26,-0.36,4865.4
-9.2e-06,6.8e-06,3.4e-06,-1.84e-05,1.36e-05,6.8e-06,-0.42,-0.36,0.36,4865.6
-1.01e-05,6.7e-06,3.8e-06,-2.02e-05,1.34e-05,7.6e-06,-0.54,-0.18,0.72,4865.8
-1.03e-05,6.7e-06,3.9e-06,-2.06e-05,1.34e-05,7.8e-06,-0.12,0,0.18,4866
-1.05e-05,6.5e-06,4.3e-06,-2.1e-05,1.3e-05,8.6e-06,-0.12,-0.360000000000001,0.720000000000001,4866.2
-1e-05,6.6e-06,4.1e-06,-2e-05,1.32e-05,8.2e-06,0.299999999999999,0.180000000000001,-0.360000000000001,4866.4
-9.3e-06,7.2e-06,4.4e-06,-1.86e-05,1.44e-05,8.8e-06,0.42,1.08,0.540000000000001,4866.6
-8.6e-06,7.3e-06,4.5e-06,-1.72e-05,1.46e-05,9e-06,0.42,0.180000000000001,0.18,4866.8
-7.7e-06,7.7e-06,4.5e-06,-1.54e-05,1.54e-05,9e-06,0.54,0.720000000000001,0,4867
-6.9e-06,8.2e-06,4.5e-06,-1.38e-05,1.64e-05,9e-06,0.48,0.899999999999997,0,4867.2
-6.6e-06,8.5e-06,4.6e-06,-1.32e-05,1.7e-05,9.2e-06,0.18,0.540000000000001,0.18,4867.4
-6.6e-06,8.7e-06,4.2e-06,-1.32e-05,1.74e-05,8.4e-06,0,0.36,-0.720000000000001,4867.6
-6.4e-06,9.1e-06,4.4e-06,-1.28e-05,1.82e-05,8.8e-06,0.12,0.719999999999999,0.360000000000001,4867.8
-6.8e-06,9.3e-06,4.2e-06,-1.36e-05,1.86e-05,8.4e-06,-0.24,0.360000000000003,-0.360000000000001,4868
-7.4e-06,9.6e-06,4.1e-06,-1.48e-05,1.92e-05,8.2e-06,-0.36,0.539999999999998,-0.18,4868.2
-8e-06,9.9e-06,4.1e-06,-1.6e-05,1.98e-05,8.2e-06,-0.36,0.540000000000001,0,4868.4
-8.8e-06,1e-05,3.9e-06,-1.76e-05,2e-05,7.8e-06,-0.48,0.180000000000001,-0.36,4868.6
-9.3e-06,1e-05,3.7e-06,-1.86e-05,2e-05,7.4e-06,-0.3,0,-0.36,4868.8
-9.7e-06,1.02e-05,3.4e-06,-1.94e-05,2.04e-05,6.8e-06,-0.24,0.36,-0.54,4869
-9.7e-06,1.03e-05,3.4e-06,-1.94e-05,2.06e-05,6.8e-06,0,0.179999999999998,0,4869.2
-9.6e-06,1.03e-05,2.9e-06,-1.92e-05,2.06e-05,5.8e-06,0.0600000000000004,0,-0.9,4869.4
-8.9e-06,1.04e-05,3.2e-06,-1.78e-05,2.08e-05,6.4e-06,0.42,0.180000000000001,0.539999999999999,4869.6
-8.3e-06,1.04e-05,2.9e-06,-1.66e-05,2.08e-05,5.8e-06,0.36,0,-0.539999999999999,4869.8
-7.5e-06,1.04e-05,2.8e-06,-1.5e-05,2.08e-05,5.6e-06,0.48,0,-0.180000000000001,4870
-6.7e-06,1.04e-05,2.8e-06,-1.34e-05,2.08e-05,5.6e-06,0.48,0,0,4870.2
-6e-06,1.05e-05,3.1e-06,-1.2e-05,2.1e-05,6.2e-06,0.42,0.179999999999998,0.54,4870.4
-5.5e-06,1.03e-05,3.3e-06,-1.1e-05,2.06e-05,6.6e-06,0.3,-0.36,0.36,4870.6
-5.5e-06,9.8e-06,3.1e-06,-1.1e-05,1.96e-05,6.2e-06,0,-0.900000000000001,-0.36,4870.8
-5.9e-06,9.6e-06,3.2e-06,-1.18e-05,1.92e-05,6.4e-06,-0.24,-0.36,0.18,4871
-6e-06,9.6e-06,3.5e-06,-1.2e-05,1.92e-05,7e-06,-0.0599999999999999,0,0.54,4871.2
-6.9e-06,8.9e-06,3.4e-06,-1.38e-05,1.78e-05,6.8e-06,-0.54,-1.26,-0.18,4871.4
-7.9e-06,8.4e-06,3.6e-06,-1.58e-05,1.68e-05,7.2e-06,-0.6,-0.900000000000001,0.36,4871.6
-8.9e-06,8e-06,3.8e-06,-1.78e-05,1.6e-05,7.6e-06,-0.599999999999999,-0.719999999999999,0.36,4871.8
-9.6e-06,7.7e-06,3.9e-06,-1.92e-05,1.54e-05,7.8e-06,-0.42,-0.539999999999998,0.18,4872
-1.03e-05,7.3e-06,3.8e-06,-2.06e-05,1.46e-05,7.6e-06,-0.42,-0.720000000000001,-0.18,4872.2
-1.06e-05,7e-06,3.9e-06,-2.12e-05,1.4e-05,7.8e-06,-0.18,-0.540000000000001,0.18,4872.4
-1.09e-05,6.6e-06,3.9e-06,-2.18e-05,1.32e-05,7.8e-06,-0.18,-0.719999999999999,0,4872.6
-9.4e-06,6.8e-06,3.6e-06,-1.88e-05,1.36e-05,7.2e-06,0.900000000000001,0.36,-0.54,4872.8
-8.6e-06,7.2e-06,3.5e-06,-1.72e-05,1.44e-05,7e-06,0.479999999999999,0.719999999999999,-0.18,4873
-7.7e-06,7e-06,3.2e-06,-1.54e-05,1.4e-05,6.4e-06,0.54,-0.36,-0.54,4873.2
-6.7e-06,7.4e-06,2.9e-06,-1.34e-05,1.48e-05,5.8e-06,0.6,0.720000000000001,-0.539999999999999,4873.4
-6.2e-06,7.7e-06,2.8e-06,-1.24e-05,1.54e-05,5.6e-06,0.3,0.540000000000001,-0.180000000000001,4873.6
-5.9e-06,7.9e-06,2.5e-06,-1.18e-05,1.58e-05,5e-06,0.18,0.36,-0.539999999999999,4873.8
-5.8e-06,7.9e-06,2.4e-06,-1.16e-05,1.58e-05,4.8e-06,0.0599999999999999,0,-0.180000000000001,4874
-6.1e-06,8.1e-06,2e-06,-1.22e-05,1.62e-05,4e-06,-0.18,0.36,-0.72,4874.2
-6.7e-06,7.7e-06,1.7e-06,-1.34e-05,1.54e-05,3.4e-06,-0.36,-0.719999999999999,-0.54,4874.4
-7.5e-06,7.7e-06,1.4e-06,-1.5e-05,1.54e-05,2.8e-06,-0.48,0,-0.54,4874.6
-8.1e-06,7.7e-06,1.3e-06,-1.62e-05,1.54e-05,2.6e-06,-0.36,0,-0.18,4874.8
-8.7e-06,7.6e-06,1.3e-06,-1.74e-05,1.52e-05,2.6e-06,-0.36,-0.180000000000001,0,4875
-9.2e-06,7.6e-06,1.3e-06,-1.84e-05,1.52e-05,2.6e-06,-0.3,0,0,4875.2
-9.6e-06,7.4e-06,1.4e-06,-1.92e-05,1.48e-05,2.8e-06,-0.24,-0.36,0.18,4875.4
-9.3e-06,7.6e-06,1.6e-06,-1.86e-05,1.52e-05,3.2e-06,0.179999999999999,0.36,0.36,4875.6
-8.7e-06,7.8e-06,1.8e-06,-1.74e-05,1.56e-05,3.6e-06,0.360000000000001,0.36,0.36,4875.8
-8e-06,7.9e-06,2e-06,-1.6e-05,1.58e-05,4e-06,0.42,0.180000000000001,0.36,4876
-7.5e-06,7.8e-06,2.2e-06,-1.5e-05,1.56e-05,4.4e-06,0.3,-0.180000000000001,0.36,4876.2
-6.7e-06,8.3e-06,2.7e-06,-1.34e-05,1.66e-05,5.4e-06,0.48,0.900000000000001,0.9,4876.4
-6.3e-06,8e-06,2.8e-06,-1.26e-05,1.6e-05,5.6e-06,0.24,-0.540000000000001,0.18,4876.6
-6e-06,7.9e-06,3e-06,-1.2e-05,1.58e-05,6e-06,0.18,-0.179999999999998,0.36,4876.8
-6.4e-06,7.9e-06,3.3e-06,-1.28e-05,1.58e-05,6.6e-06,-0.24,0,0.54,4877
-6.8e-06,7.7e-06,3.2e-06,-1.36e-05,1.54e-05,6.4e-06,-0.24,-0.36,-0.180000000000001,4877.2
-7.2e-06,7.7e-06,3.6e-06,-1.44e-05,1.54e-05,7.2e-06,-0.24,0,0.72,4877.4
-8.3e-06,7.4e-06,3.6e-06,-1.66e-05,1.48e-05,7.2e-06,-0.66,-0.540000000000001,0,4877.6
-9e-06,7.1e-06,3.6e-06,-1.8e-05,1.42e-05,7.2e-06,-0.42,-0.540000000000001,0,4877.8
-9.7e-06,6.9e-06,3.5e-06,-1.94e-05,1.38e-05,7e-06,-0.42,-0.36,-0.18,4878
-1e-05,6.9e-06,3.7e-06,-2e-05,1.38e-05,7.4e-06,-0.18,0,0.36,4878.2
-1.05e-05,6.5e-06,3.6e-06,-2.1e-05,1.3e-05,7.2e-06,-0.299999999999999,-0.720000000000001,-0.180000000000001,4878.4
-1e-05,6.7e-06,3.4e-06,-2e-05,1.34e-05,6.8e-06,0.299999999999999,0.360000000000001,-0.36,4878.6
-9.6e-06,6.9e-06,3.4e-06,-1.92e-05,1.38e-05,6.8e-06,0.240000000000001,0.36,0,4878.8
-9e-06,7.1e-06,3.2e-06,-1.8e-05,1.42e-05,6.4e-06,0.36,0.36,-0.36,4879
-8e-06,7.3e-06,3.2e-06,-1.6e-05,1.46e-05,6.4e-06,0.6,0.360000000000001,0,4879.2
-7e-06,7.6e-06,3.2e-06,-1.4e-05,1.52e-05,6.4e-06,0.6,0.539999999999999,0,4879.4
-6.3e-06,8.1e-06,3.2e-06,-1.26e-05,1.62e-05,6.4e-06,0.42,0.900000000000001,0,4879.6
-6e-06,8.2e-06,3.2e-06,-1.2e-05,1.64e-05,6.4e-06,0.18,0.179999999999998,0,4879.8
-5.8e-06,8.3e-06,3.1e-06,-1.16e-05,1.66e-05,6.2e-06,0.12,0.180000000000001,-0.18,4880
-6e-06,8.1e-06,3.1e-06,-1.2e-05,1.62e-05,6.2e-06,-0.12,-0.36,0,4880.2
-6.5e-06,8.3e-06,3.4e-06,-1.3e-05,1.66e-05,6.8e-06,-0.3,0.36,0.54,4880.4
-7.1e-06,8.3e-06,3.2e-06,-1.42e-05,1.66e-05,6.4e-06,-0.36,0,-0.36,4880.6
-7.8e-06,8.3e-06,3.7e-06,-1.56e-05,1.66e-05,7.4e-06,-0.42,0,0.900000000000001,4880.8
-8.9e-06,8e-06,3.7e-06,-1.78e-05,1.6e-05,7.4e-06,-0.66,-0.540000000000001,0,4881
-9.5e-06,7.9e-06,4e-06,-1.9e-05,1.58e-05,8e-06,-0.360000000000001,-0.179999999999998,0.539999999999999,4881.2
-1e-05,7.6e-06,4.3e-06,-2e-05,1.52e-05,8.6e-06,-0.3,-0.540000000000001,0.540000000000001,4881.4
-1.03e-05,7.6e-06,4.5e-06,-2.06e-05,1.52e-05,9e-06,-0.179999999999999,0,0.36,4881.6
-1.03e-05,7.4e-06,4.6e-06,-2.06e-05,1.48e-05,9.2e-06,0,-0.36,0.18,4881.8
-9.8e-06,7.7e-06,5e-06,-1.96e-05,1.54e-05,1e-05,0.3,0.540000000000001,0.720000000000001,4882
-9.2e-06,7.9e-06,5.1e-06,-1.84e-05,1.58e-05,1.02e-05,0.36,0.36,0.18,4882.2
-8.6e-06,8.1e-06,5.4e-06,-1.72e-05,1.62e-05,1.08e-05,0.36,0.36,0.539999999999999,4882.4
-7.8e-06,8.2e-06,5.3e-06,-1.56e-05,1.64e-05,1.06e-05,0.48,0.179999999999998,-0.18,4882.6
-7.4e-06,8.3e-06,5.4e-06,-1.48e-05,1.66e-05,1.08e-05,0.24,0.180000000000001,0.18,4882.8
-6.9e-06,8.8e-06,5.7e-06,-1.38e-05,1.76e-05,1.14e-05,0.3,0.900000000000001,0.539999999999999,4883
-7.1e-06,8.6e-06,5.6e-06,-1.42e-05,1.72e-05,1.12e-05,-0.12,-0.36,-0.18,4883.2
-7.5e-06,8.8e-06,5.7e-06,-1.5e-05,1.76e-05,1.14e-05,-0.24,0.36,0.18,4883.4
-8.1e-06,8.8e-06,5.6e-06,-1.62e-05,1.76e-05,1.12e-05,-0.36,0,-0.18,4883.6
-8.8e-06,8.6e-06,5.3e-06,-1.76e-05,1.72e-05,1.06e-05,-0.42,-0.36,-0.539999999999999,4883.8
-9.4e-06,8.5e-06,5.1e-06,-1.88e-05,1.7e-05,1.02e-05,-0.36,-0.180000000000001,-0.36,4884
-1e-05,8.5e-06,5.3e-06,-2e-05,1.7e-05,1.06e-05,-0.360000000000001,0,0.36,4884.2
-1.05e-05,8.3e-06,4.9e-06,-2.1e-05,1.66e-05,9.8e-06,-0.299999999999999,-0.36,-0.720000000000001,4884.4
-1.01e-05,8.4e-06,5e-06,-2.02e-05,1.68e-05,1e-05,0.24,0.179999999999998,0.180000000000001,4884.6
-1e-05,8.5e-06,4.8e-06,-2e-05,1.7e-05,9.6e-06,0.0599999999999994,0.180000000000001,-0.360000000000001,4884.8
-9.5e-06,8.6e-06,4.8e-06,-1.9e-05,1.72e-05,9.6e-06,0.3,0.180000000000001,0,4885
-8.9e-06,8.7e-06,4.9e-06,-1.78e-05,1.74e-05,9.8e-06,0.360000000000001,0.179999999999998,0.18,4885.2
-8.1e-06,8.6e-06,4.7e-06,-1.62e-05,1.72e-05,9.4e-06,0.479999999999999,-0.179999999999998,-0.36,4885.4
-7.5e-06,8.5e-06,4.9e-06,-1.5e-05,1.7e-05,9.8e-06,0.36,-0.180000000000001,0.36,4885.6
-7.1e-06,8.6e-06,4.9e-06,-1.42e-05,1.72e-05,9.8e-06,0.24,0.180000000000001,0,4885.8
-6.8e-06,8.6e-06,4.9e-06,-1.36e-05,1.72e-05,9.8e-06,0.18,0,0,4886
-6.8e-06,8.4e-06,5.2e-06,-1.36e-05,1.68e-05,1.04e-05,0,-0.360000000000003,0.540000000000001,4886.2
-6.9e-06,8.5e-06,5.3e-06,-1.38e-05,1.7e-05,1.06e-05,-0.0599999999999999,0.180000000000001,0.18,4886.4
-7.3e-06,8.3e-06,5.6e-06,-1.46e-05,1.66e-05,1.12e-05,-0.24,-0.36,0.539999999999999,4886.6
-8.3e-06,7.9e-06,5.7e-06,-1.66e-05,1.58e-05,1.14e-05,-0.6,-0.719999999999999,0.18,4886.8
-9.2e-06,7.6e-06,5.7e-06,-1.84e-05,1.52e-05,1.14e-05,-0.54,-0.540000000000001,0,4887
-1.07e-05,7.4e-06,5.7e-06,-2.14e-05,1.48e-05,1.14e-05,-0.899999999999999,-0.36,0,4887.2
-1.13e-05,7.2e-06,5.9e-06,-2.26e-05,1.44e-05,1.18e-05,-0.360000000000001,-0.360000000000001,0.360000000000001,4887.4
-1.15e-05,7.1e-06,5.9e-06,-2.3e-05,1.42e-05,1.18e-05,-0.12,-0.18,0,4887.6
-1.12e-05,7.4e-06,5.7e-06,-2.24e-05,1.48e-05,1.14e-05,0.18,0.540000000000001,-0.360000000000001,4887.8
-1.07e-05,7.8e-06,5.7e-06,-2.14e-05,1.56e-05,1.14e-05,0.3,0.719999999999999,0,4888
-1.02e-05,8e-06,5.5e-06,-2.04e-05,1.6e-05,1.1e-05,0.299999999999999,0.36,-0.36,4888.2
-9.4e-06,8.3e-06,5.3e-06,-1.88e-05,1.66e-05,1.06e-05,0.48,0.540000000000001,-0.36,4888.4
-8.9e-06,8.8e-06,4.9e-06,-1.78e-05,1.76e-05,9.8e-06,0.3,0.900000000000001,-0.720000000000001,4888.6
-8.3e-06,8.9e-06,4.8e-06,-1.66e-05,1.78e-05,9.6e-06,0.36,0.179999999999998,-0.18,4888.8
-8e-06,9.1e-06,4.5e-06,-1.6e-05,1.82e-05,9e-06,0.18,0.36,-0.539999999999999,4889
-8e-06,9.1e-06,4e-06,-1.6e-05,1.82e-05,8e-06,0,0,-0.900000000000001,4889.2
-8.3e-06,9.4e-06,3.9e-06,-1.66e-05,1.88e-05,7.8e-06,-0.18,0.540000000000001,-0.18,4889.4
-8.9e-06,9.3e-06,3.6e-06,-1.78e-05,1.86e-05,7.2e-06,-0.36,-0.179999999999998,-0.54,4889.6
-9.5e-06,9.2e-06,3.3e-06,-1.9e-05,1.84e-05,6.6e-06,-0.360000000000001,-0.180000000000001,-0.539999999999999,4889.8
-1.02e-05,9.2e-06,3.2e-06,-2.04e-05,1.84e-05,6.4e-06,-0.42,0,-0.180000000000001,4890
-1.07e-05,9.2e-06,3e-06,-2.14e-05,1.84e-05,6e-06,-0.299999999999999,0,-0.36,4890.2
-1.12e-05,9.1e-06,2.7e-06,-2.24e-05,1.82e-05,5.4e-06,-0.3,-0.180000000000001,-0.54,4890.4
-1.17e-05,8.6e-06,2.4e-06,-2.34e-05,1.72e-05,4.8e-06,-0.3,-0.899999999999997,-0.54,4890.6
-1.19e-05,8.4e-06,2.4e-06,-2.38e-05,1.68e-05,4.8e-06,-0.12,-0.360000000000003,0,4890.8
-1.2e-05,8.4e-06,2.4e-06,-2.4e-05,1.68e-05,4.8e-06,-0.0600000000000004,0,0,4891
-1.13e-05,8.5e-06,2.4e-06,-2.26e-05,1.7e-05,4.8e-06,0.42,0.180000000000001,0,4891.2
-1.1e-05,8.5e-06,2.4e-06,-2.2e-05,1.7e-05,4.8e-06,0.18,0,0,4891.4
-1.04e-05,8.4e-06,2.3e-06,-2.08e-05,1.68e-05,4.6e-06,0.36,-0.180000000000001,-0.18,4891.6
-1e-05,8.4e-06,2.2e-06,-2e-05,1.68e-05,4.4e-06,0.24,0,-0.18,4891.8
-9.7e-06,8.3e-06,2.3e-06,-1.94e-05,1.66e-05,4.6e-06,0.18,-0.179999999999998,0.18,4892
-9.8e-06,8.3e-06,2.2e-06,-1.96e-05,1.66e-05,4.4e-06,-0.0599999999999994,0,-0.18,4892.2
-1.03e-05,8.2e-06,2.2e-06,-2.06e-05,1.64e-05,4.4e-06,-0.3,-0.180000000000001,0,4892.4
-1.08e-05,8.2e-06,2.1e-06,-2.16e-05,1.64e-05,4.2e-06,-0.3,0,-0.180000000000001,4892.6
-1.14e-05,8.2e-06,2e-06,-2.28e-05,1.64e-05,4e-06,-0.36,0,-0.18,4892.8
-1.25e-05,7.8e-06,1.5e-06,-2.5e-05,1.56e-05,3e-06,-0.660000000000001,-0.719999999999999,-0.9,4893
-1.32e-05,8.1e-06,1.7e-06,-2.64e-05,1.62e-05,3.4e-06,-0.42,0.540000000000001,0.36,4893.2
-1.38e-05,7.8e-06,1.3e-06,-2.76e-05,1.56e-05,2.6e-06,-0.36,-0.540000000000001,-0.72,4893.4
-1.4e-05,8e-06,1.1e-06,-2.8e-05,1.6e-05,2.2e-06,-0.12,0.36,-0.36,4893.6
-1.38e-05,8.1e-06,9e-07,-2.76e-05,1.62e-05,1.8e-06,0.12,0.180000000000001,-0.36,4893.8
-1.34e-05,8.7e-06,7e-07,-2.68e-05,1.74e-05,1.4e-06,0.24,1.08,-0.36,4894
-1.3e-05,8.9e-06,3e-07,-2.6e-05,1.78e-05,6e-07,0.240000000000001,0.36,-0.72,4894.2
-1.22e-05,9.1e-06,2e-07,-2.44e-05,1.82e-05,4e-07,0.479999999999999,0.36,-0.18,4894.4
-1.17e-05,9.4e-06,-1e-07,-2.34e-05,1.88e-05,-2e-07,0.3,0.540000000000001,-0.54,4894.6
-1.08e-05,9.4e-06,-7e-07,-2.16e-05,1.88e-05,-1.4e-06,0.54,0,-1.08,4894.8
-1.05e-05,9.5e-06,-6e-07,-2.1e-05,1.9e-05,-1.2e-06,0.18,0.180000000000001,0.18,4895
-1.07e-05,9.1e-06,-6e-07,-2.14e-05,1.82e-05,-1.2e-06,-0.12,-0.720000000000002,0,4895.2
-1.08e-05,9e-06,-7e-07,-2.16e-05,1.8e-05,-1.4e-06,-0.0600000000000004,-0.179999999999998,-0.18,4895.4
-1.14e-05,8.9e-06,-5e-07,-2.28e-05,1.78e-05,-1e-06,-0.36,-0.180000000000001,0.36,4895.6
-1.42e-05,6.9e-06,0,-2.84e-05,1.38e-05,0,-1.68,-3.6,0.9,4895.8
-1.42e-05,6.4e-06,1e-07,-2.84e-05,1.28e-05,2e-07,0,-0.900000000000001,0.18,4896
-1.42e-05,5.9e-06,1e-07,-2.84e-05,1.18e-05,2e-07,0,-0.899999999999999,0,4896.2
